gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,0,0,-1.23672422,1,2,0,0,2,0,0,0,0,0,1,1,-0.272923318,334,No
1,1,1,1,-1.277444584,1,0,0,0,0,0,2,0,0,0,1,1,-0.51554568,4138,Yes
1,0,1,0,-0.707359492,1,0,1,0,0,0,0,0,0,0,1,0,0.127569759,207,No
0,0,0,0,-0.259435491,1,0,1,0,0,0,0,0,0,0,1,1,0.142525932,1369,No
0,0,1,1,0.107047783,1,0,2,1,1,1,1,1,1,2,0,1,-1.497667707,5671,No
1,0,0,1,-1.196003856,1,0,2,1,1,1,1,1,1,0,1,3,-1.486035128,5771,No
1,0,1,1,0.717853239,1,2,1,0,2,0,2,2,2,0,0,2,1.294151253,4291,Yes
1,0,1,0,0.392090329,1,2,1,2,0,2,0,0,2,0,1,2,0.985057011,3430,No
1,0,1,0,-0.91096131,1,0,0,2,0,0,2,0,0,0,1,1,-0.326100822,4691,No
0,0,1,0,1.16577724,1,0,1,2,2,0,2,0,2,1,0,0,0.961791853,4817,No
0,0,0,0,1.450819786,1,2,1,2,2,0,2,2,2,2,0,1,1.51184666,5653,No
1,0,0,0,-0.91096131,1,0,1,2,0,2,0,2,2,1,1,2,1.134618741,125,No
1,0,1,0,1.328658694,1,2,1,2,2,2,0,0,0,1,0,2,0.83050989,4761,Yes
0,0,1,1,1.61370124,1,0,0,2,0,2,2,2,2,2,1,0,0.521415648,4830,No
1,0,1,1,0.921455057,1,0,1,0,2,0,2,0,0,0,0,2,0.486517911,3615,No
0,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,1,3,-1.477726143,1612,Yes
0,0,0,0,-1.033122401,1,0,0,0,0,2,2,0,2,0,0,0,-0.065198693,3573,No
0,0,0,0,-1.23672422,1,2,1,0,0,0,0,0,0,0,1,3,0.336956181,654,No
0,0,0,0,-0.951681674,1,0,1,2,0,0,0,0,0,0,1,2,0.335294384,5556,No
1,0,0,1,-0.218715127,1,2,2,1,1,1,1,1,1,2,1,1,-1.293266676,5949,No
1,1,1,0,-1.033122401,1,2,1,0,0,2,0,2,2,0,1,2,1.235988358,5521,Yes
0,0,1,0,1.287938331,1,0,0,0,2,2,2,0,2,2,1,3,0.117598977,3716,No
1,0,0,0,1.532260513,0,1,0,2,0,2,2,0,2,2,0,0,-0.543796229,2983,No
1,1,0,0,-1.23672422,1,2,1,0,0,0,0,2,2,0,1,2,0.971762635,1361,Yes
1,1,0,0,1.410099422,1,0,1,2,2,0,2,2,2,2,1,2,1.339019772,5612,No
0,0,0,0,0.51425142,1,2,1,0,2,0,0,2,0,0,1,1,0.815553717,3434,Yes
0,0,0,0,-0.340876218,1,2,2,1,1,1,1,1,1,2,0,1,-1.316531834,4591,No
1,0,1,1,-1.155283493,1,0,2,1,1,1,1,1,1,2,0,1,-1.504314895,6469,No
1,0,1,1,0.473531056,1,0,1,0,0,2,0,2,2,0,1,0,0.936864898,3517,No
0,0,1,1,1.61370124,1,0,2,1,1,1,1,1,1,2,1,3,-1.464431767,879,No
0,0,0,0,-1.277444584,1,0,1,0,2,0,0,0,0,0,1,1,0.317014617,5717,Yes
1,0,0,0,1.369379058,1,0,2,1,1,1,1,1,1,2,0,0,-1.509300286,442,No
1,0,0,0,-1.277444584,0,1,0,0,2,0,2,0,2,0,1,3,-0.668431004,3745,Yes
1,0,1,1,-0.788800219,1,0,1,2,0,0,0,0,2,0,0,2,0.641065032,189,Yes
1,0,0,0,-0.91096131,1,2,1,0,2,0,0,0,0,0,1,0,0.529724633,5951,Yes
1,1,1,0,1.328658694,1,2,1,0,2,2,0,2,2,0,1,2,1.315754614,5248,No
1,0,0,1,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098,1485,No
1,0,1,1,0.229208874,1,0,0,2,2,2,2,2,0,1,0,2,0.308705632,2431,No
1,0,0,1,-0.381596582,0,1,0,2,0,2,2,0,0,2,0,3,-0.819654531,6235,No
0,0,1,0,-0.91096131,1,0,2,1,1,1,1,1,1,1,0,3,-1.484373331,1397,No
1,0,0,1,-1.155283493,1,2,1,0,2,0,0,2,2,0,1,2,1.227679373,3143,Yes
1,0,1,1,1.61370124,1,2,0,2,0,2,2,2,2,2,1,1,0.624447062,4977,No
0,0,1,0,0.107047783,1,0,0,0,2,0,2,0,0,0,0,2,-0.262952536,1431,No
0,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.474402549,1614,Yes
0,0,1,1,1.043616148,1,0,2,1,1,1,1,1,1,2,0,1,-1.502653098,155,No
1,0,1,1,1.532260513,1,0,1,0,2,2,2,2,2,1,1,2,1.375579306,5760,No
1,0,1,1,0.229208874,1,2,0,0,2,2,0,2,2,1,0,1,0.471561738,2470,No
0,0,1,1,1.125056876,0,1,0,0,2,0,0,2,2,0,1,2,-0.49892771,2665,No
1,0,0,0,-0.259435491,1,2,1,2,2,0,0,2,0,0,1,1,0.918585131,1985,No
0,0,0,0,-0.992402038,1,0,0,2,2,0,2,0,0,1,0,0,-0.218084017,3969,No
1,0,1,1,0.351369965,1,2,1,0,0,2,2,2,2,1,1,2,1.257591719,3596,Yes
0,1,1,0,0.147768147,1,2,1,0,2,0,0,2,0,0,1,1,0.903628958,2869,No
1,1,0,0,0.880734693,1,0,0,0,0,2,2,0,2,1,0,0,0.01622936,3058,No
1,0,1,1,1.572980877,1,2,1,0,2,2,0,2,2,2,1,0,1.370593915,5881,Yes
0,0,0,0,0.921455057,1,2,1,0,0,0,0,0,0,0,1,2,0.277131489,3539,No
0,0,0,0,1.61370124,1,2,0,2,2,0,0,0,0,2,0,0,-0.16656831,3636,No
0,0,0,1,-1.196003856,1,0,0,2,0,0,2,0,0,0,1,3,-0.321115431,974,Yes
0,0,1,1,0.880734693,1,2,0,0,2,2,0,0,0,2,1,0,-0.164906513,2825,No
1,0,1,1,1.61370124,1,2,1,2,2,2,2,2,2,2,1,0,1.722894879,6153,No
1,0,0,0,0.799293966,1,2,1,2,0,2,2,2,2,2,1,2,1.480272517,4734,No
0,1,0,0,1.125056876,1,2,1,2,0,0,0,2,2,1,1,0,1.217708591,5034,No
0,0,0,0,0.269929238,0,1,0,0,0,2,0,2,2,0,1,1,-0.469015364,1504,No
0,0,0,0,-0.707359492,1,0,0,0,0,0,0,2,0,1,0,3,-0.286217694,6403,No
1,0,0,0,1.491540149,1,2,1,0,0,2,2,2,2,2,1,0,1.387211885,5693,Yes
1,0,1,1,0.432810693,1,0,2,1,1,1,1,1,1,1,1,3,-1.514285677,5896,No
0,1,0,0,1.247217967,1,2,0,2,2,2,2,2,0,1,0,0,0.606167295,4394,No
1,1,1,0,-1.23672422,1,0,1,0,0,0,0,0,0,0,0,2,0.177423669,749,No
0,0,1,1,1.61370124,1,0,1,2,2,2,2,2,2,2,1,0,1.447036577,5858,No
0,0,1,1,-0.015113308,1,2,1,0,0,2,0,0,2,0,1,0,0.873716612,2551,Yes
1,0,1,1,0.310649601,1,2,2,1,1,1,1,1,1,2,0,1,-1.31320824,14,No
0,0,1,0,1.043616148,0,1,0,2,2,0,0,2,0,1,1,2,-0.645165846,2194,No
1,0,0,0,1.410099422,0,1,0,2,0,0,2,2,0,2,0,2,-0.693357959,2695,No
0,1,1,0,0.758573602,1,2,1,2,0,0,0,0,0,0,1,2,0.423369625,3263,Yes
1,0,1,0,-0.055833672,1,2,0,0,0,2,2,2,2,1,1,3,0.483194317,2133,No
1,1,1,0,1.491540149,1,2,1,2,2,0,0,0,0,0,1,1,0.669315581,4772,No
1,0,1,0,-0.015113308,1,2,1,0,0,0,2,0,0,1,1,2,0.48153252,2265,No
0,0,0,0,-0.463037309,1,0,0,2,2,0,2,2,0,2,0,1,0.208997812,948,No
1,0,0,0,0.799293966,1,0,0,2,0,2,0,0,0,1,0,2,-0.36598395,2419,No
0,0,1,1,1.61370124,1,2,2,1,1,1,1,1,1,2,0,1,-1.34644418,1318,No
0,0,1,0,1.61370124,0,1,0,0,2,2,0,2,2,2,1,2,-0.351027777,3365,Yes
1,0,1,1,0.799293966,0,1,0,2,0,2,0,0,2,1,0,0,-0.68172538,1913,No
0,0,0,0,0.351369965,1,0,0,0,0,0,2,0,0,1,0,0,-0.488956928,1661,No
1,0,0,0,0.351369965,1,0,2,1,1,1,1,1,1,2,0,3,-1.482711534,6031,No
0,0,0,0,-1.073842765,1,0,1,0,0,0,0,0,0,0,1,3,0.14917312,3574,Yes
1,0,1,1,1.410099422,1,2,0,2,2,2,2,0,0,1,1,1,0.152496714,3939,No
0,0,1,1,-0.666639128,1,0,2,1,1,1,1,1,1,0,0,3,-1.509300286,2390,No
1,0,0,0,-0.625918764,1,0,2,1,1,1,1,1,1,2,0,3,-1.515947474,2969,No
1,0,1,0,0.107047783,1,0,0,2,2,2,0,0,0,0,0,3,-0.125023385,1752,No
0,0,1,1,1.043616148,1,0,2,1,1,1,1,1,1,2,0,1,-1.471078955,357,No
1,0,0,0,-1.277444584,1,0,0,0,0,2,0,0,0,0,1,2,-0.474000755,4229,Yes
1,0,1,1,0.799293966,0,1,0,0,2,2,2,2,0,2,0,3,-0.483971537,2212,No
0,0,0,0,1.532260513,1,0,0,2,0,2,2,2,2,2,0,0,0.493165099,4627,No
0,0,1,1,-0.544478037,1,2,2,1,1,1,1,1,1,2,1,0,-1.324840819,3952,No
1,1,0,0,-1.277444584,1,2,1,0,0,0,0,0,0,0,1,2,0.320338211,5719,Yes
0,0,1,1,0.107047783,1,0,1,2,0,2,2,2,2,0,1,2,1.400506261,3227,No
0,0,0,0,-0.015113308,1,2,1,0,0,2,0,2,2,0,1,2,1.216046794,2893,No
0,0,1,1,-0.625918764,1,0,0,2,0,0,2,0,0,0,1,1,-0.312806446,6372,No
0,0,1,1,1.410099422,1,0,0,0,2,0,0,0,0,1,0,1,-0.472338958,2972,No
0,0,0,0,-0.951681674,1,0,2,1,1,1,1,1,1,0,0,0,-1.504314895,903,No
1,0,0,1,-0.055833672,1,2,0,0,2,0,2,2,2,1,1,3,0.488179708,2238,Yes
1,0,0,0,-1.155283493,1,2,1,2,0,0,0,2,0,0,0,2,0.860422236,3165,No
1,1,1,1,1.043616148,1,2,1,2,2,0,2,0,0,1,1,0,0.833833484,4316,No
1,0,0,0,1.125056876,1,0,0,2,0,2,2,2,2,1,0,3,0.473223535,4057,No
1,0,0,0,1.043616148,1,2,1,0,0,2,2,2,2,1,1,2,1.325725396,5051,Yes
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098,1485,No
0,0,1,1,-0.218715127,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519,4568,No
1,1,1,1,1.369379058,1,2,1,2,2,2,2,2,2,1,1,2,1.7112623,5943,No
1,0,0,0,-0.707359492,1,2,1,2,0,0,0,2,0,0,1,0,0.76403801,443,No
1,1,1,0,0.595692147,1,2,1,0,0,2,0,2,2,0,1,2,1.172840072,4115,Yes
0,0,0,0,0.351369965,1,2,1,2,0,0,0,0,0,0,1,1,0.549666197,2776,No
1,0,1,0,1.084336512,0,1,0,0,0,0,0,2,2,0,1,2,-0.680063583,2320,No
0,0,0,1,0.717853239,1,0,1,0,0,0,0,0,0,2,0,1,0.185732654,3063,No
1,0,1,1,-0.625918764,0,1,0,2,0,2,0,2,0,1,0,1,-0.675078192,5984,No
1,0,1,1,-1.073842765,1,0,0,2,0,0,0,0,0,0,1,2,-0.518869274,2548,No
1,1,1,0,0.758573602,0,1,0,0,2,0,0,0,0,0,1,1,-1.173617292,844,No
1,0,0,0,0.473531056,1,0,1,0,2,0,2,2,2,0,0,2,1.189458042,3732,Yes
1,0,1,0,0.677132875,1,0,1,0,2,0,0,2,0,0,1,1,0.682609957,3652,No
1,0,0,0,-1.23672422,1,0,1,0,2,0,0,2,2,0,0,2,1.026601936,1154,Yes
1,0,1,0,1.084336512,1,2,0,2,0,0,2,0,2,1,1,3,0.144187729,3490,No
1,1,0,0,0.717853239,1,2,0,2,2,0,0,2,0,0,1,0,0.185732654,2989,No
0,0,1,1,1.084336512,1,0,2,1,1,1,1,1,1,2,0,3,-1.467755361,520,No
1,0,0,0,-0.5851984,1,2,1,0,0,0,0,0,0,0,0,3,0.312029226,698,No
1,0,0,0,-0.91096131,1,2,1,0,0,0,0,0,0,0,0,2,0.341941572,5941,No
1,0,1,0,-0.748079855,1,0,0,0,0,0,0,0,0,1,0,2,-0.670092801,5164,No
1,0,0,0,0.107047783,1,0,2,1,1,1,1,1,1,2,0,0,-1.439504812,5545,No
1,0,1,1,-0.992402038,1,0,0,0,0,0,0,0,0,1,1,3,-0.708314132,2985,No
1,0,1,1,-0.5851984,1,0,2,1,1,1,1,1,1,1,0,0,-1.486035128,2986,No
0,0,1,1,1.125056876,1,2,1,2,2,0,0,2,0,1,0,0,0.976748026,4791,No
0,0,0,0,-1.277444584,1,0,1,0,0,2,0,2,2,0,0,2,0.985057011,6420,Yes
0,0,0,0,-1.073842765,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098,439,No
0,0,0,1,-0.544478037,1,2,0,2,2,0,2,2,0,0,1,3,0.370192121,679,No
1,0,1,1,0.84001433,1,2,0,2,2,0,2,0,0,1,0,0,-0.020330174,3026,No
1,1,1,0,1.61370124,1,2,1,2,2,2,0,2,2,2,1,0,1.488581502,5985,No
0,0,1,0,1.125056876,1,2,1,0,2,2,2,2,2,2,1,1,1.530126427,5287,No
0,0,0,0,-1.277444584,1,0,0,0,0,0,0,2,0,0,1,1,-0.324439025,4558,Yes
0,0,0,1,-0.788800219,1,0,0,0,0,2,2,0,0,0,0,3,-0.375954732,5615,No
0,0,1,1,-1.114563129,1,0,1,0,0,0,0,0,0,0,0,1,0.172438278,2781,No
1,0,0,0,-1.277444584,1,2,1,0,0,2,0,2,2,0,1,2,1.219370388,21,Yes
1,0,1,1,-0.788800219,1,0,1,0,0,2,0,2,2,0,0,2,1.071470455,603,No
1,0,0,0,0.18848851,1,2,0,2,2,2,2,2,2,1,1,0,0.858760439,2914,No
1,0,1,0,1.287938331,1,0,1,2,0,0,0,0,0,0,1,3,0.292087662,4034,No
0,0,1,0,-1.114563129,1,2,0,0,0,2,2,2,0,0,0,0,0.105966398,3038,Yes
0,0,1,0,1.16577724,1,2,1,0,2,0,2,0,2,2,1,0,0.983395214,4705,No
0,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.157482105,5446,Yes
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,1,3,-1.525918256,1343,Yes
1,0,0,0,-0.259435491,1,0,2,1,1,1,1,1,1,1,0,3,-1.507638489,4397,No
0,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.147511323,5442,Yes
1,0,1,0,-0.340876218,1,0,2,1,1,1,1,1,1,2,0,3,-1.49600591,4078,No
1,0,1,0,-0.625918764,0,1,0,0,0,2,2,2,2,1,0,2,-0.337733401,6407,No
0,0,0,1,-0.259435491,0,1,0,0,0,2,0,0,0,0,1,3,-1.161984713,5942,No
1,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.162467496,5449,Yes
1,1,1,0,0.310649601,1,2,1,2,0,0,0,2,2,0,0,2,1.232664764,3486,Yes
1,0,0,0,0.799293966,1,2,1,0,2,2,0,2,2,0,1,2,1.272547892,4473,No
0,0,0,0,-1.277444584,1,0,1,0,2,2,0,0,0,0,1,2,0.582902137,6100,Yes
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143,1612,No
0,0,0,0,-0.463037309,0,1,0,2,0,0,2,0,0,2,0,3,-0.985834231,5869,No
0,0,1,0,1.410099422,1,2,1,0,2,2,0,2,2,1,1,0,1.360623133,5387,No
0,0,1,1,0.473531056,1,0,0,2,0,0,2,0,0,0,0,0,-0.2828941,2062,No
1,0,1,1,1.532260513,0,1,0,0,2,2,2,2,2,1,0,2,-0.146626746,3533,No
1,0,0,0,-1.196003856,1,0,1,0,0,0,0,2,0,0,0,2,0.48153252,2325,Yes
1,0,1,1,0.962175421,1,0,0,2,2,2,0,0,0,2,1,0,-0.164906513,2990,No
0,0,0,0,-0.788800219,1,2,1,0,0,0,0,0,2,0,1,2,0.659344799,223,Yes
0,0,1,1,1.043616148,1,2,1,2,2,0,0,0,2,0,1,0,0.951821071,4516,Yes
0,0,1,1,0.392090329,1,2,1,0,0,0,0,2,2,0,1,2,0.978409823,3576,Yes
1,1,1,0,-1.277444584,0,1,0,0,0,0,0,0,0,0,0,2,-1.319855428,2148,Yes
0,0,1,1,0.554971784,1,2,1,2,0,2,2,0,2,2,0,3,1.159545696,3929,No
0,0,1,1,1.247217967,1,0,0,2,0,0,0,0,0,2,1,0,-0.469015364,2804,No
1,0,0,0,-0.870240946,1,0,0,0,2,2,2,0,0,0,1,2,-0.128346979,5427,No
1,0,1,1,-0.707359492,1,2,0,0,0,2,2,0,0,0,1,0,-0.169891904,6259,No
1,0,1,0,1.61370124,0,1,0,2,2,2,2,2,2,2,1,2,-0.002050407,4013,No
0,0,0,0,-0.1372744,0,1,0,0,0,0,0,0,0,0,1,1,-1.318193631,5588,Yes
1,0,0,1,-1.277444584,1,0,0,0,0,2,0,0,0,0,0,2,-0.525516462,4054,Yes
0,0,1,1,-1.073842765,1,0,0,0,0,0,0,2,0,0,0,2,-0.329424416,3075,No
1,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,0,2,-0.646827643,3816,Yes
1,0,1,1,1.247217967,1,2,1,0,2,0,0,0,2,1,1,2,0.883687394,4760,No
1,0,0,0,-1.23672422,1,0,1,0,0,2,0,0,2,0,1,2,0.700889724,1154,Yes
0,0,1,1,-0.5851984,1,2,2,1,1,1,1,1,1,2,0,3,-1.318193631,3641,No
0,0,1,0,0.432810693,0,1,0,2,0,0,2,0,0,0,0,0,-1.022393765,916,No
0,0,0,0,-0.707359492,0,1,0,2,2,2,2,0,0,1,0,3,-0.626886079,5469,No
1,0,0,1,-0.91096131,1,2,1,0,0,0,0,2,2,0,0,2,1.011645763,6397,Yes
1,0,1,1,0.921455057,1,0,2,1,1,1,1,1,1,2,0,3,-1.471078955,330,No
1,0,0,1,0.677132875,1,2,1,0,0,0,2,2,2,1,1,0,1.191119839,4287,Yes
1,0,1,1,-1.073842765,1,0,0,0,2,2,0,0,0,0,1,3,-0.314468243,2818,Yes
1,0,1,1,1.532260513,1,0,2,1,1,1,1,1,1,2,0,1,-1.476064346,843,No
1,1,0,0,-1.23672422,1,2,1,0,0,0,0,0,0,0,1,3,0.335294384,1007,Yes
1,1,1,0,1.247217967,0,1,0,2,0,0,2,0,0,1,0,0,-0.952598291,1939,No
0,0,0,0,-0.300155854,1,0,0,0,2,0,2,0,2,0,1,0,0.034509127,1167,No
0,1,0,0,-0.5851984,1,0,2,1,1,1,1,1,1,1,0,0,-1.476064346,3184,No
1,1,1,0,-0.177994763,1,2,1,0,2,0,2,2,2,0,1,2,1.363946727,2591,No
0,1,0,0,0.84001433,1,0,1,2,2,0,2,0,2,1,1,3,1.06316147,4361,No
1,0,0,0,0.107047783,1,0,1,0,2,2,0,2,2,1,1,0,1.249282734,3134,Yes
1,0,0,0,-1.277444584,0,1,0,0,0,0,0,0,0,0,0,3,-1.341458789,2039,No
1,0,1,0,1.532260513,1,2,1,2,2,2,2,2,2,1,0,1,1.691320736,6000,Yes
1,0,0,0,-1.23672422,1,0,1,0,0,2,2,0,0,0,1,2,0.501474084,938,Yes
0,0,1,0,-0.259435491,1,0,0,0,2,0,2,2,2,0,1,2,0.275469692,1562,No
0,0,0,0,0.066327419,1,0,0,2,2,0,0,0,2,1,0,2,-0.013682986,1682,No
0,0,0,1,-0.544478037,1,0,2,1,1,1,1,1,1,2,0,3,-1.471078955,3401,No
1,0,0,0,-0.707359492,1,2,1,0,0,0,0,0,0,0,1,3,0.373515715,255,Yes
0,0,1,1,1.206497603,1,0,0,2,0,2,0,0,0,1,0,1,-0.33274801,2968,No
0,1,0,0,0.392090329,1,2,1,0,2,2,0,2,2,0,1,0,1.32904899,3679,Yes
0,0,0,0,-0.951681674,1,0,0,2,2,0,0,2,2,0,1,2,0.328647196,5533,Yes
1,0,0,0,-0.340876218,1,0,0,2,0,0,0,0,0,0,1,2,-0.452397394,507,No
1,1,1,0,1.450819786,0,1,0,2,2,2,0,0,0,2,1,2,-0.758168042,2562,No
1,0,1,1,-0.055833672,1,0,0,0,0,2,2,0,0,0,0,3,-0.346042386,1123,No
0,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,2,0,1,2,-0.2828941,4635,Yes
1,0,1,0,-0.463037309,1,2,1,0,0,2,2,2,2,0,1,2,1.373917509,1883,Yes
0,0,1,0,1.247217967,1,0,1,0,2,0,0,2,2,1,1,2,1.038234515,4989,No
0,1,0,0,-1.23672422,1,0,1,0,0,0,0,0,2,0,1,0,0.49815049,1045,Yes
0,0,1,1,1.16577724,0,1,0,0,2,2,2,2,2,2,1,0,-0.110067212,3223,No
0,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,0,2,0.129231556,5380,Yes
1,0,0,0,-0.5851984,1,0,2,1,1,1,1,1,1,1,0,3,-1.499329504,3500,No
0,0,1,1,-1.073842765,1,0,2,1,1,1,1,1,1,1,0,1,-1.520932865,96,No
0,0,0,0,0.025607055,1,2,1,0,2,0,0,2,2,0,1,2,1.171178275,2884,No
1,0,0,0,-0.666639128,1,0,2,1,1,1,1,1,1,0,0,0,-1.47938794,2845,Yes
0,0,1,0,0.962175421,1,0,1,0,0,2,2,2,2,0,1,2,1.127971553,4684,No
1,0,0,1,-0.381596582,1,0,2,1,1,1,1,1,1,1,0,3,-1.494344113,3935,No
1,0,0,0,-0.951681674,1,0,1,0,0,2,0,0,0,0,1,2,0.300396647,5540,No
0,1,1,0,-0.748079855,1,2,1,0,2,0,0,2,2,0,1,2,1.177825463,663,Yes
1,0,1,1,-0.707359492,1,2,1,0,0,0,0,0,0,0,1,0,0.336956181,204,Yes
1,0,0,0,-1.114563129,1,0,2,1,1,1,1,1,1,0,0,1,-1.486035128,6444,No
1,0,1,0,1.16577724,1,2,1,2,2,0,0,2,2,0,1,2,1.377241103,5139,No
1,0,1,1,1.532260513,1,2,1,2,2,2,2,2,2,2,1,1,1.721233082,6083,No
1,0,0,0,-0.707359492,1,2,1,2,0,0,0,2,2,0,1,2,1.161207493,1015,No
1,0,1,1,-0.992402038,1,0,2,1,1,1,1,1,1,2,0,3,-1.497667707,548,No
0,0,1,1,-0.992402038,1,0,2,1,1,1,1,1,1,2,0,3,-1.504314895,1084,No
0,0,0,0,-1.155283493,0,1,0,2,0,0,0,0,0,0,1,3,-1.183588074,197,No
0,0,0,0,0.066327419,1,0,0,2,2,0,0,0,0,1,0,3,-0.324439025,1459,No
1,0,1,0,1.450819786,1,2,0,2,2,2,2,2,2,2,1,1,0.865407627,5098,No
0,0,1,1,0.51425142,0,1,0,0,2,2,2,0,2,1,0,0,-0.457382785,1902,No
0,1,0,0,-0.951681674,1,2,1,0,0,2,0,2,0,0,1,2,0.842142469,6084,No
0,0,0,0,-0.422316946,1,2,0,2,0,0,2,0,0,0,1,3,-0.189833468,462,No
0,0,0,0,-1.23672422,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143,3492,No
1,0,1,0,1.532260513,1,2,0,0,2,2,2,2,0,2,0,0,0.272146098,4408,No
0,0,0,1,-0.91096131,1,2,0,2,0,2,2,0,2,1,0,1,0.292087662,5468,No
1,0,0,0,1.61370124,1,2,0,2,0,2,2,2,2,2,0,1,0.649374017,4908,No
0,0,1,1,0.677132875,1,0,0,0,2,2,0,2,2,1,0,1,0.439987595,3274,No
0,1,0,0,0.880734693,1,2,0,0,2,0,2,2,0,1,0,3,0.243895549,3323,No
0,0,0,0,1.572980877,1,2,1,2,2,2,0,2,2,2,1,1,1.39552087,5655,No
0,0,0,0,-0.422316946,1,0,2,1,1,1,1,1,1,1,1,3,-1.51262388,3514,No
0,0,1,1,0.717853239,1,0,2,1,1,1,1,1,1,2,0,1,-1.469417158,138,No
0,0,1,1,0.432810693,1,0,2,1,1,1,1,1,1,1,0,3,-1.487696925,6088,No
0,0,1,1,0.51425142,1,2,2,1,1,1,1,1,1,2,1,1,-1.333149804,320,No
1,1,0,0,1.287938331,1,2,1,2,2,0,0,2,2,0,1,0,1.287504065,5233,No
0,0,1,1,-0.381596582,1,2,2,1,1,1,1,1,1,2,0,3,-1.359738556,5066,No
0,0,1,0,1.450819786,1,2,2,1,1,1,1,1,1,2,0,1,-1.294928473,1513,No
0,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.202350624,5518,Yes
1,0,0,0,-1.23672422,1,0,1,0,0,0,0,0,0,0,1,1,0.167452887,620,Yes
1,0,0,0,-0.259435491,1,0,0,0,0,0,2,2,0,1,0,1,-0.176539092,921,No
1,0,1,0,0.921455057,0,1,0,0,0,2,2,2,2,0,1,0,-0.339395198,2572,Yes
1,0,0,0,-0.748079855,1,0,2,1,1,1,1,1,1,0,1,2,-1.486035128,2585,No
1,0,1,0,1.572980877,1,0,0,2,0,2,2,2,2,2,1,2,0.591211122,4808,No
1,0,0,0,1.287938331,1,2,0,2,2,2,2,2,0,1,0,2,0.5480044,4615,No
0,0,0,0,-1.033122401,1,0,0,0,0,0,2,2,2,0,1,1,0.19902703,3829,Yes
0,0,0,0,1.002895785,1,0,0,2,2,2,2,2,0,2,1,1,0.317014617,3561,No
0,0,1,0,-0.788800219,1,2,1,0,2,2,0,2,0,0,0,2,0.975086229,393,Yes
0,0,1,1,-1.196003856,0,1,0,2,0,0,0,0,0,0,0,1,-1.165308307,6347,Yes
1,1,1,0,1.61370124,1,2,1,0,2,2,2,2,2,2,0,1,1.493566893,5960,No
0,0,1,1,0.310649601,1,2,1,0,2,2,0,2,0,0,1,1,1.049867094,3353,No
1,0,1,0,-0.748079855,1,2,0,0,0,0,2,2,0,0,1,1,0.061097879,6499,No
1,0,1,1,-1.23672422,1,0,0,0,0,0,0,0,0,0,1,2,-0.673416395,6321,No
1,1,0,0,1.369379058,1,2,1,0,2,2,2,2,2,1,0,1,1.533450021,5745,Yes
0,0,1,0,0.229208874,1,2,1,0,0,2,2,2,2,0,1,2,1.337357975,3445,Yes
1,0,0,1,-1.277444584,0,1,0,0,0,0,0,0,0,0,1,2,-1.311546443,2153,Yes
1,0,0,0,-0.422316946,1,0,0,0,2,0,2,0,0,1,1,1,-0.319453634,360,Yes
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,1,3,-1.484373331,1608,Yes
1,0,0,0,-1.114563129,1,0,1,0,0,0,0,2,0,0,1,3,0.509783069,3401,No
1,0,1,1,-0.1372744,1,2,0,2,0,0,2,2,0,1,0,0,0.142525932,1560,No
1,0,1,1,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,3,0.170776481,5454,Yes
0,0,0,0,-1.196003856,1,0,2,1,1,1,1,1,1,0,0,3,-1.474402549,5090,No
1,0,1,1,1.572980877,1,0,2,1,1,1,1,1,1,2,0,1,-1.497667707,553,No
1,0,0,1,-0.951681674,1,0,0,0,2,0,0,0,0,0,1,2,-0.487295131,4085,No
1,0,0,0,0.432810693,1,2,1,0,2,0,0,2,2,0,1,2,1.217708591,3855,Yes
0,0,0,0,0.636412511,1,2,0,2,2,2,0,2,2,1,1,1,0.621123468,3327,No
1,0,0,0,-0.259435491,1,2,1,2,2,0,0,0,0,0,1,1,0.727478476,1839,No
0,0,0,0,-0.951681674,1,0,2,1,1,1,1,1,1,0,0,0,-1.482711534,2017,No
